protein_id,AA_A,AA_C,AA_D,AA_E,AA_F,AA_G,AA_H,AA_I,AA_K,AA_L,AA_M,AA_N,AA_P,AA_Q,AA_R,AA_S,AA_T,AA_V,AA_W,AA_Y,mol_weight,isoelectric,gravy,instability,aromaticity,aliphatic,tm,label
Q72GZ0_Thermus_thermophilus_HB27_lysate,9.207161125319693,0.2557544757033248,4.092071611253197,6.3938618925831205,4.603580562659847,10.741687979539641,4.859335038363171,5.115089514066496,3.836317135549872,7.41687979539642,3.0690537084398977,3.0690537084398977,5.882352941176471,4.092071611253197,5.626598465473146,2.813299232736573,6.138107416879795,8.184143222506394,1.0230179028132993,3.580562659846547,43116.633300000045,6.550261878967285,-0.21918158567774956,26.358337595907937,0.09207161125319693,81.8158567774936,86.5293459456325,1
Q72GZ1_Thermus_thermophilus_HB27_cells,5.555555555555555,0.0,1.3888888888888888,9.722222222222221,2.7777777777777777,11.11111111111111,2.7777777777777777,5.555555555555555,2.7777777777777777,13.88888888888889,2.7777777777777777,1.3888888888888888,5.555555555555555,2.7777777777777777,16.666666666666668,4.166666666666667,1.3888888888888888,6.944444444444445,1.3888888888888888,1.3888888888888888,8289.616000000002,11.33471851348877,-0.38888888888888873,66.95416666666667,0.05555555555555555,101.52777777777777,97.7835835826968,1
Q72GZ2_Thermus_thermophilus_HB27_cells,12.64367816091954,1.1494252873563218,4.597701149425287,14.942528735632184,1.1494252873563218,9.195402298850574,1.1494252873563218,3.4482758620689653,2.2988505747126435,14.942528735632184,3.4482758620689653,1.1494252873563218,8.045977011494253,1.1494252873563218,5.747126436781609,1.1494252873563218,4.597701149425287,2.2988505747126435,2.2988505747126435,4.597701149425287,9660.858599999992,4.31842212677002,-0.26321839080459747,33.96436781609195,0.08045977011494253,91.03448275862068,76.3818098217355,1
Q72GZ3_Thermus_thermophilus_HB27_cells,8.474576271186441,1.694915254237288,3.9548022598870056,9.03954802259887,3.9548022598870056,7.909604519774011,2.2598870056497176,3.9548022598870056,2.2598870056497176,12.429378531073446,1.1299435028248588,2.2598870056497176,4.519774011299435,2.2598870056497176,11.299435028248588,3.9548022598870056,2.2598870056497176,9.6045197740113,3.9548022598870056,2.824858757062147,20387.273699999998,7.767184638977051,-0.1248587570621468,40.572372881355925,0.10734463276836158,100.22598870056498,82.6046980531688,1
Q72GZ4_Thermus_thermophilus_HB27_cells,12.987012987012987,0.0,5.194805194805195,10.173160173160174,3.0303030303030303,7.142857142857143,3.2467532467532467,2.380952380952381,3.6796536796536796,17.316017316017316,1.948051948051948,1.948051948051948,4.329004329004329,1.5151515151515151,9.74025974025974,3.0303030303030303,3.463203463203463,4.978354978354979,1.5151515151515151,2.380952380952381,51880.01560000005,5.985737037658691,-0.20584415584415638,44.07251082251079,0.06926406926406926,104.24242424242424,83.8462964658032,1
Q72GZ4_Thermus_thermophilus_HB27_lysate,12.987012987012987,0.0,5.194805194805195,10.173160173160174,3.0303030303030303,7.142857142857143,3.2467532467532467,2.380952380952381,3.6796536796536796,17.316017316017316,1.948051948051948,1.948051948051948,4.329004329004329,1.5151515151515151,9.74025974025974,3.0303030303030303,3.463203463203463,4.978354978354979,1.5151515151515151,2.380952380952381,51880.01560000005,5.985737037658691,-0.20584415584415638,44.07251082251079,0.06926406926406926,104.24242424242424,89.6427625161262,1
Q72GZ5_Thermus_thermophilus_HB27_cells,12.205567451820128,0.6423982869379015,2.9978586723768736,9.421841541755889,2.355460385438972,10.492505353319057,2.9978586723768736,5.353319057815845,5.353319057815845,9.635974304068522,1.7130620985010707,0.6423982869379015,4.496788008565311,1.7130620985010707,7.494646680942184,3.640256959314775,4.496788008565311,10.70663811563169,0.8565310492505354,2.78372591006424,50479.80440000009,8.25474147796631,0.013490364025695945,24.119700214132752,0.05995717344753748,101.71306209850107,98.2730112604599,1
Q72GZ6_Thermus_thermophilus_HB27_cells,10.098522167487685,0.0,3.2019704433497536,10.591133004926109,2.955665024630542,7.389162561576355,1.2315270935960592,5.665024630541872,5.665024630541872,9.35960591133005,3.2019704433497536,1.7241379310344827,9.605911330049262,3.6945812807881775,6.896551724137931,3.4482758620689653,5.172413793103448,7.8817733990147785,0.49261083743842365,1.7241379310344827,44610.1299,5.802772331237793,-0.2500000000000002,50.69926108374382,0.05172413793103448,91.55172413793103,97.6085216109266,1
Q72GZ6_Thermus_thermophilus_HB27_lysate,10.098522167487685,0.0,3.2019704433497536,10.591133004926109,2.955665024630542,7.389162561576355,1.2315270935960592,5.665024630541872,5.665024630541872,9.35960591133005,3.2019704433497536,1.7241379310344827,9.605911330049262,3.6945812807881775,6.896551724137931,3.4482758620689653,5.172413793103448,7.8817733990147785,0.49261083743842365,1.7241379310344827,44610.1299,5.802772331237793,-0.2500000000000002,50.69926108374382,0.05172413793103448,91.55172413793103,87.5549637213503,1
Q72GZ7_Thermus_thermophilus_HB27_cells,9.709821428571429,0.11160714285714286,3.125,10.9375,4.241071428571429,7.254464285714286,2.7901785714285716,1.7857142857142858,4.241071428571429,13.950892857142858,0.6696428571428571,1.6741071428571428,6.696428571428571,3.794642857142857,7.700892857142857,4.352678571428571,3.125,8.59375,1.3392857142857142,3.90625,101000.16990000053,5.828008842468263,-0.2600446428571426,44.026116071428724,0.09486607142857142,96.00446428571429,86.6995979283407,1
Q72GZ7_Thermus_thermophilus_HB27_lysate,9.709821428571429,0.11160714285714286,3.125,10.9375,4.241071428571429,7.254464285714286,2.7901785714285716,1.7857142857142858,4.241071428571429,13.950892857142858,0.6696428571428571,1.6741071428571428,6.696428571428571,3.794642857142857,7.700892857142857,4.352678571428571,3.125,8.59375,1.3392857142857142,3.90625,101000.16990000053,5.828008842468263,-0.2600446428571426,44.026116071428724,0.09486607142857142,96.00446428571429,87.8185004055025,1
Q72GZ9_Thermus_thermophilus_HB27_lysate,14.659685863874346,0.0,2.094240837696335,9.947643979057592,3.6649214659685865,9.424083769633508,1.5706806282722514,1.5706806282722514,6.282722513089006,21.465968586387433,1.0471204188481675,1.0471204188481675,4.712041884816754,2.6178010471204187,6.282722513089006,3.6649214659685865,1.5706806282722514,7.329842931937173,0.0,1.0471204188481675,20413.813599999987,7.9748842239379885,0.28586387434554933,28.464921465968576,0.04712041884816755,125.75916230366491,88.2050298222111,1
Q72H00_Thermus_thermophilus_HB27_cells,16.46586345381526,0.40160642570281124,5.220883534136546,10.441767068273093,5.220883534136546,8.433734939759036,1.2048192771084338,1.2048192771084338,2.4096385542168677,14.457831325301205,1.2048192771084338,0.8032128514056225,6.42570281124498,1.2048192771084338,11.244979919678714,2.4096385542168677,1.2048192771084338,6.827309236947791,1.606425702811245,1.606425702811245,27435.145599999993,5.472367286682128,-0.09076305220883531,34.37112449799197,0.08433734939759036,97.34939759036143,89.8805785541425,1
Q72H00_Thermus_thermophilus_HB27_lysate,16.46586345381526,0.40160642570281124,5.220883534136546,10.441767068273093,5.220883534136546,8.433734939759036,1.2048192771084338,1.2048192771084338,2.4096385542168677,14.457831325301205,1.2048192771084338,0.8032128514056225,6.42570281124498,1.2048192771084338,11.244979919678714,2.4096385542168677,1.2048192771084338,6.827309236947791,1.606425702811245,1.606425702811245,27435.145599999993,5.472367286682128,-0.09076305220883531,34.37112449799197,0.08433734939759036,97.34939759036143,90.3803556383258,1
Q72H02_Thermus_thermophilus_HB27_cells,11.11111111111111,0.5847953216374269,4.093567251461988,7.017543859649122,2.9239766081871346,13.450292397660819,0.5847953216374269,1.1695906432748537,1.7543859649122806,18.71345029239766,1.1695906432748537,1.1695906432748537,7.017543859649122,1.1695906432748537,9.35672514619883,2.3391812865497075,1.7543859649122806,9.35672514619883,1.7543859649122806,3.508771929824561,18430.276599999994,6.605566215515138,0.23801169590643265,53.27017543859648,0.08187134502923976,115.78947368421052,94.4446826693468,1
Q72H04_Thermus_thermophilus_HB27_cells,13.445378151260504,0.42016806722689076,3.361344537815126,9.243697478991596,0.42016806722689076,8.403361344537815,1.2605042016806722,2.9411764705882355,3.7815126050420167,15.966386554621849,1.2605042016806722,1.680672268907563,6.302521008403361,0.8403361344537815,10.504201680672269,3.7815126050420167,2.9411764705882355,8.823529411764707,1.680672268907563,2.9411764705882355,26029.971900000004,9.232597923278806,-0.030672268907563024,36.88025210084033,0.05042016806722689,112.77310924369748,93.2436828178502,1
Q72H04_Thermus_thermophilus_HB27_lysate,13.445378151260504,0.42016806722689076,3.361344537815126,9.243697478991596,0.42016806722689076,8.403361344537815,1.2605042016806722,2.9411764705882355,3.7815126050420167,15.966386554621849,1.2605042016806722,1.680672268907563,6.302521008403361,0.8403361344537815,10.504201680672269,3.7815126050420167,2.9411764705882355,8.823529411764707,1.680672268907563,2.9411764705882355,26029.971900000004,9.232597923278806,-0.030672268907563024,36.88025210084033,0.05042016806722689,112.77310924369748,89.2287831885459,1
Q72H05_Thermus_thermophilus_HB27_cells,13.764044943820224,0.0,4.213483146067416,9.269662921348315,1.6853932584269662,10.955056179775282,1.6853932584269662,0.2808988764044944,1.6853932584269662,16.292134831460675,2.247191011235955,1.1235955056179776,8.707865168539326,2.5280898876404496,6.741573033707865,2.808988764044944,3.651685393258427,7.865168539325842,1.9662921348314606,2.5280898876404496,38015.10590000003,4.805986976623536,-0.004775280898876337,36.85421348314607,0.06179775280898876,101.20786516853933,90.1723276091627,1
Q72H05_Thermus_thermophilus_HB27_lysate,13.764044943820224,0.0,4.213483146067416,9.269662921348315,1.6853932584269662,10.955056179775282,1.6853932584269662,0.2808988764044944,1.6853932584269662,16.292134831460675,2.247191011235955,1.1235955056179776,8.707865168539326,2.5280898876404496,6.741573033707865,2.808988764044944,3.651685393258427,7.865168539325842,1.9662921348314606,2.5280898876404496,38015.10590000003,4.805986976623536,-0.004775280898876337,36.85421348314607,0.06179775280898876,101.20786516853933,91.8318734904718,1
Q72H16_Thermus_thermophilus_HB27_cells,15.384615384615385,0.0,4.1420118343195265,9.467455621301776,2.9585798816568047,5.9171597633136095,2.9585798816568047,0.0,4.733727810650888,16.568047337278106,1.183431952662722,1.7751479289940828,9.467455621301776,1.7751479289940828,8.875739644970414,2.9585798816568047,2.366863905325444,5.9171597633136095,2.366863905325444,1.183431952662722,18711.360399999987,6.98718318939209,-0.2710059171597636,45.25384615384615,0.0650887573964497,97.15976331360946,77.2930509579248,1
Q72H16_Thermus_thermophilus_HB27_lysate,15.384615384615385,0.0,4.1420118343195265,9.467455621301776,2.9585798816568047,5.9171597633136095,2.9585798816568047,0.0,4.733727810650888,16.568047337278106,1.183431952662722,1.7751479289940828,9.467455621301776,1.7751479289940828,8.875739644970414,2.9585798816568047,2.366863905325444,5.9171597633136095,2.366863905325444,1.183431952662722,18711.360399999987,6.98718318939209,-0.2710059171597636,45.25384615384615,0.0650887573964497,97.15976331360946,92.6664974186963,1
Q72H17_Thermus_thermophilus_HB27_cells,15.708812260536398,0.0,3.4482758620689653,8.42911877394636,2.681992337164751,9.195402298850574,0.7662835249042146,3.4482758620689653,4.21455938697318,12.260536398467433,2.681992337164751,1.9157088122605364,3.4482758620689653,2.681992337164751,6.513409961685824,4.21455938697318,4.21455938697318,9.195402298850574,0.3831417624521073,4.597701149425287,28039.9957,5.617590904235839,0.13908045977011496,30.88735632183907,0.07662835249042145,103.63984674329501,92.9180079275892,1
Q72H17_Thermus_thermophilus_HB27_lysate,15.708812260536398,0.0,3.4482758620689653,8.42911877394636,2.681992337164751,9.195402298850574,0.7662835249042146,3.4482758620689653,4.21455938697318,12.260536398467433,2.681992337164751,1.9157088122605364,3.4482758620689653,2.681992337164751,6.513409961685824,4.21455938697318,4.21455938697318,9.195402298850574,0.3831417624521073,4.597701149425287,28039.9957,5.617590904235839,0.13908045977011496,30.88735632183907,0.07662835249042145,103.63984674329501,88.879019049944,1
Q72H18_Thermus_thermophilus_HB27_cells,11.330049261083744,0.7389162561576355,3.2019704433497536,10.344827586206897,2.2167487684729066,8.620689655172415,2.4630541871921183,3.9408866995073892,5.41871921182266,11.083743842364532,2.4630541871921183,1.7241379310344827,6.650246305418719,1.477832512315271,7.8817733990147785,3.9408866995073892,5.172413793103448,8.866995073891626,0.7389162561576355,1.7241379310344827,44216.591500000024,6.827465629577637,-0.1665024630541874,35.67339901477831,0.046798029556650245,95.64039408866995,81.6515854687891,1
Q72H18_Thermus_thermophilus_HB27_lysate,11.330049261083744,0.7389162561576355,3.2019704433497536,10.344827586206897,2.2167487684729066,8.620689655172415,2.4630541871921183,3.9408866995073892,5.41871921182266,11.083743842364532,2.4630541871921183,1.7241379310344827,6.650246305418719,1.477832512315271,7.8817733990147785,3.9408866995073892,5.172413793103448,8.866995073891626,0.7389162561576355,1.7241379310344827,44216.591500000024,6.827465629577637,-0.1665024630541874,35.67339901477831,0.046798029556650245,95.64039408866995,81.4418288351233,1
Q72H19_Thermus_thermophilus_HB27_cells,9.35064935064935,1.2987012987012987,4.415584415584416,7.792207792207792,4.935064935064935,11.168831168831169,2.857142857142857,2.5974025974025974,2.0779220779220777,12.987012987012987,2.857142857142857,1.0389610389610389,6.4935064935064934,2.3376623376623376,11.168831168831169,3.3766233766233764,4.415584415584416,5.194805194805195,1.2987012987012987,2.3376623376623376,42924.90860000004,8.812457466125487,-0.24727272727272775,47.04467532467532,0.08571428571428572,85.19480519480518,84.6422394305144,1
Q72H19_Thermus_thermophilus_HB27_lysate,9.35064935064935,1.2987012987012987,4.415584415584416,7.792207792207792,4.935064935064935,11.168831168831169,2.857142857142857,2.5974025974025974,2.0779220779220777,12.987012987012987,2.857142857142857,1.0389610389610389,6.4935064935064934,2.3376623376623376,11.168831168831169,3.3766233766233764,4.415584415584416,5.194805194805195,1.2987012987012987,2.3376623376623376,42924.90860000004,8.812457466125487,-0.24727272727272775,47.04467532467532,0.08571428571428572,85.19480519480518,85.2215152421483,1
Q72H23_Thermus_thermophilus_HB27_lysate,9.495548961424332,1.1869436201780414,3.264094955489614,7.4183976261127595,6.824925816023739,8.90207715133531,2.077151335311573,4.154302670623146,3.857566765578635,10.979228486646884,1.4836795252225519,2.6706231454005933,8.011869436201781,4.154302670623146,5.044510385756676,4.451038575667655,2.9673590504451037,8.6053412462908,2.373887240356083,2.077151335311573,37270.5487,5.716547584533691,0.06023738872403545,38.37952522255192,0.11275964391691394,93.47181008902076,86.7530129193316,1
Q72H25_Thermus_thermophilus_HB27_cells,11.715481171548117,0.8368200836820083,4.602510460251046,10.0418410041841,8.368200836820083,7.531380753138075,2.510460251046025,0.0,2.092050209205021,11.715481171548117,1.6736401673640167,0.41841004184100417,10.0418410041841,0.41841004184100417,10.460251046025105,2.092050209205021,0.41841004184100417,7.949790794979079,3.3472803347280333,3.7656903765690375,27562.329699999995,5.763894462585449,-0.1870292887029291,47.67702928870292,0.15481171548117154,80.46025104602509,79.4283051018374,1
Q72H27_Thermus_thermophilus_HB27_cells,15.88785046728972,0.0,3.7383177570093458,10.280373831775702,4.049844236760125,7.165109034267913,2.4922118380062304,1.2461059190031152,0.9345794392523364,17.133956386292834,1.557632398753894,0.6230529595015576,7.788161993769471,3.115264797507788,8.411214953271028,2.4922118380062304,1.8691588785046729,6.230529595015576,1.8691588785046729,3.115264797507788,35513.3923,5.043517112731934,0.03800623052959507,35.02523364485982,0.09034267912772585,105.63862928348908,79.4009702265686,1
Q72H27_Thermus_thermophilus_HB27_lysate,15.88785046728972,0.0,3.7383177570093458,10.280373831775702,4.049844236760125,7.165109034267913,2.4922118380062304,1.2461059190031152,0.9345794392523364,17.133956386292834,1.557632398753894,0.6230529595015576,7.788161993769471,3.115264797507788,8.411214953271028,2.4922118380062304,1.8691588785046729,6.230529595015576,1.8691588785046729,3.115264797507788,35513.3923,5.043517112731934,0.03800623052959507,35.02523364485982,0.09034267912772585,105.63862928348908,82.4024976239337,1
Q72H30_Thermus_thermophilus_HB27_cells,12.745098039215685,0.24509803921568626,3.676470588235294,5.637254901960785,2.450980392156863,11.764705882352942,2.696078431372549,0.9803921568627451,1.7156862745098038,12.990196078431373,1.7156862745098038,1.4705882352941178,7.107843137254902,1.4705882352941178,10.53921568627451,3.4313725490196076,3.4313725490196076,11.519607843137255,1.4705882352941178,2.9411764705882355,43852.18430000002,10.013825798034667,0.038235294117646916,40.14142156862746,0.06862745098039216,100.63725490196077,89.1633444974226,1
Q72H31_Thermus_thermophilus_HB27_cells,12.820512820512821,0.3663003663003663,3.663003663003663,9.523809523809524,4.395604395604396,9.523809523809524,1.8315018315018314,0.3663003663003663,1.098901098901099,14.652014652014651,1.098901098901099,1.465201465201465,6.227106227106227,1.098901098901099,12.454212454212454,2.5641025641025643,3.2967032967032965,9.89010989010989,0.7326007326007326,2.93040293040293,30145.29390000001,7.925243568420411,-0.06666666666666661,41.18758241758242,0.08058608058608058,100.07326007326007,77.180696992544,1
Q72H31_Thermus_thermophilus_HB27_lysate,12.820512820512821,0.3663003663003663,3.663003663003663,9.523809523809524,4.395604395604396,9.523809523809524,1.8315018315018314,0.3663003663003663,1.098901098901099,14.652014652014651,1.098901098901099,1.465201465201465,6.227106227106227,1.098901098901099,12.454212454212454,2.5641025641025643,3.2967032967032965,9.89010989010989,0.7326007326007326,2.93040293040293,30145.29390000001,7.925243568420411,-0.06666666666666661,41.18758241758242,0.08058608058608058,100.07326007326007,80.5476614988737,1
Q72H32_Thermus_thermophilus_HB27_cells,11.80327868852459,0.0,3.278688524590164,8.852459016393443,2.2950819672131146,9.836065573770492,1.639344262295082,1.3114754098360655,2.622950819672131,13.770491803278688,0.9836065573770492,0.6557377049180327,10.819672131147541,2.9508196721311477,10.819672131147541,2.9508196721311477,2.2950819672131146,9.180327868852459,1.3114754098360655,2.622950819672131,33323.05370000001,9.351155281066895,-0.22721311475409858,44.09180327868853,0.06229508196721311,97.24590163934425,77.0304816141106,1
Q72H32_Thermus_thermophilus_HB27_lysate,11.80327868852459,0.0,3.278688524590164,8.852459016393443,2.2950819672131146,9.836065573770492,1.639344262295082,1.3114754098360655,2.622950819672131,13.770491803278688,0.9836065573770492,0.6557377049180327,10.819672131147541,2.9508196721311477,10.819672131147541,2.9508196721311477,2.2950819672131146,9.180327868852459,1.3114754098360655,2.622950819672131,33323.05370000001,9.351155281066895,-0.22721311475409858,44.09180327868853,0.06229508196721311,97.24590163934425,79.2530868383967,1
Q72H33_Thermus_thermophilus_HB27_cells,7.8125,0.5208333333333334,3.6458333333333335,15.104166666666666,4.166666666666667,7.8125,1.0416666666666667,3.6458333333333335,3.6458333333333335,11.979166666666666,2.0833333333333335,1.0416666666666667,5.729166666666667,3.125,11.458333333333334,2.6041666666666665,1.5625,8.854166666666666,0.0,4.166666666666667,22092.044900000008,5.158388710021971,-0.401041666666667,46.63541666666667,0.08333333333333334,94.42708333333333,90.9942091840439,1
Q72H36_Thermus_thermophilus_HB27_cells,7.874015748031496,0.26246719160104987,6.561679790026247,7.349081364829396,5.511811023622047,12.598425196850394,3.1496062992125986,2.3622047244094486,3.1496062992125986,11.811023622047244,1.0498687664041995,1.5748031496062993,6.561679790026247,1.3123359580052494,7.611548556430447,2.099737532808399,5.774278215223097,8.923884514435695,1.5748031496062993,2.8871391076115485,41880.06770000006,5.511870384216308,-0.1658792650918638,17.515511811023607,0.09973753280839895,89.02887139107611,94.4954779026938,1
Q72H38_Thermus_thermophilus_HB27_cells,9.090909090909092,0.8522727272727273,6.25,5.965909090909091,6.534090909090909,7.954545454545454,2.840909090909091,1.4204545454545454,2.5568181818181817,15.909090909090908,1.1363636363636365,1.4204545454545454,8.522727272727273,3.125,12.5,2.840909090909091,3.409090909090909,3.6931818181818183,0.2840909090909091,3.6931818181818183,40225.774000000005,9.614121818542483,-0.3920454545454547,38.33806818181818,0.10511363636363635,87.38636363636363,74.8480842302044,1
Q72H39_Thermus_thermophilus_HB27_cells,10.472972972972974,0.33783783783783783,2.7027027027027026,9.797297297297296,6.081081081081081,8.783783783783784,3.0405405405405403,3.7162162162162162,3.3783783783783785,11.14864864864865,1.3513513513513513,1.6891891891891893,7.094594594594595,2.7027027027027026,10.135135135135135,4.72972972972973,3.0405405405405403,7.094594594594595,0.33783783783783783,2.364864864864865,33001.46300000002,8.98555507659912,-0.236148648648649,40.0030743243243,0.08783783783783783,89.02027027027026,85.4201275779647,1
Q72H39_Thermus_thermophilus_HB27_lysate,10.472972972972974,0.33783783783783783,2.7027027027027026,9.797297297297296,6.081081081081081,8.783783783783784,3.0405405405405403,3.7162162162162162,3.3783783783783785,11.14864864864865,1.3513513513513513,1.6891891891891893,7.094594594594595,2.7027027027027026,10.135135135135135,4.72972972972973,3.0405405405405403,7.094594594594595,0.33783783783783783,2.364864864864865,33001.46300000002,8.98555507659912,-0.236148648648649,40.0030743243243,0.08783783783783783,89.02027027027026,83.5824389850221,1
Q72H42_Thermus_thermophilus_HB27_cells,14.646464646464647,0.0,2.0202020202020203,13.636363636363637,4.545454545454546,6.565656565656566,0.5050505050505051,1.5151515151515151,2.525252525252525,15.151515151515152,0.5050505050505051,0.5050505050505051,7.070707070707071,2.0202020202020203,10.1010101010101,3.0303030303030303,2.0202020202020203,9.595959595959595,1.5151515151515151,2.525252525252525,22030.140999999996,5.116157341003418,0.017676767676767704,45.13287878787878,0.08585858585858586,107.47474747474747,81.7975474772991,1
Q72H42_Thermus_thermophilus_HB27_lysate,14.646464646464647,0.0,2.0202020202020203,13.636363636363637,4.545454545454546,6.565656565656566,0.5050505050505051,1.5151515151515151,2.525252525252525,15.151515151515152,0.5050505050505051,0.5050505050505051,7.070707070707071,2.0202020202020203,10.1010101010101,3.0303030303030303,2.0202020202020203,9.595959595959595,1.5151515151515151,2.525252525252525,22030.140999999996,5.116157341003418,0.017676767676767704,45.13287878787878,0.08585858585858586,107.47474747474747,84.9884271543521,1
Q72H45_Thermus_thermophilus_HB27_lysate,6.363636363636363,0.45454545454545453,4.090909090909091,9.090909090909092,3.6363636363636362,7.7272727272727275,2.727272727272727,1.3636363636363635,3.6363636363636362,13.636363636363637,0.9090909090909091,0.9090909090909091,9.090909090909092,1.3636363636363635,10.454545454545455,1.8181818181818181,6.363636363636363,8.636363636363637,4.545454545454546,3.1818181818181817,25525.117000000017,8.68655071258545,-0.3709090909090909,32.061818181818175,0.11363636363636363,89.9090909090909,88.027688284743,1
Q72H46_Thermus_thermophilus_HB27_cells,6.363636363636363,0.0,3.6363636363636362,10.909090909090908,3.6363636363636362,9.090909090909092,1.8181818181818181,4.545454545454546,3.6363636363636362,16.363636363636363,2.727272727272727,0.0,2.727272727272727,1.8181818181818181,10.909090909090908,4.545454545454546,3.6363636363636362,10.909090909090908,0.0,2.727272727272727,12408.393099999992,6.745958518981935,0.11181818181818179,36.86454545454545,0.06363636363636363,119.54545454545455,89.9274833024884,1
Q72H46_Thermus_thermophilus_HB27_lysate,6.363636363636363,0.0,3.6363636363636362,10.909090909090908,3.6363636363636362,9.090909090909092,1.8181818181818181,4.545454545454546,3.6363636363636362,16.363636363636363,2.727272727272727,0.0,2.727272727272727,1.8181818181818181,10.909090909090908,4.545454545454546,3.6363636363636362,10.909090909090908,0.0,2.727272727272727,12408.393099999992,6.745958518981935,0.11181818181818179,36.86454545454545,0.06363636363636363,119.54545454545455,85.9965822479021,1
Q72H50_Thermus_thermophilus_HB27_cells,15.294117647058824,0.0,3.5294117647058822,7.0588235294117645,4.313725490196078,10.980392156862745,1.1764705882352942,0.39215686274509803,1.1764705882352942,14.117647058823529,0.7843137254901961,1.1764705882352942,11.372549019607844,0.39215686274509803,8.627450980392156,1.1764705882352942,3.9215686274509802,10.980392156862745,1.1764705882352942,2.3529411764705883,26919.869199999983,5.99096622467041,0.22509803921568594,48.75725490196079,0.0784313725490196,103.72549019607843,95.5572100644689,1
Q72H51_Thermus_thermophilus_HB27_lysate,12.31732776617954,0.6263048016701461,2.0876826722338206,7.09812108559499,3.9665970772442587,12.943632567849686,0.4175365344467641,0.4175365344467641,0.8350730688935282,24.008350730688935,0.4175365344467641,0.4175365344467641,5.845511482254698,2.5052192066805845,8.977035490605427,1.8789144050104385,1.6701461377870563,7.306889352818372,2.7139874739039667,3.549060542797495,52141.82319999996,8.700024604797363,0.4780793319415454,32.3876826722338,0.10229645093945719,128.76826722338205,84.6738649580196,1
Q72H53_Thermus_thermophilus_HB27_cells,8.536585365853659,0.0,4.2682926829268295,8.536585365853659,1.829268292682927,10.975609756097562,2.4390243902439024,3.048780487804878,3.658536585365854,15.24390243902439,2.4390243902439024,1.2195121951219512,7.926829268292683,0.6097560975609756,10.365853658536585,3.048780487804878,6.097560975609756,7.926829268292683,1.2195121951219512,0.6097560975609756,17876.571899999984,9.212225914001465,-0.15548780487804872,21.47560975609755,0.03658536585365854,102.8658536585366,87.1851962145711,1
Q72H54_Thermus_thermophilus_HB27_lysate,11.702127659574469,0.5319148936170213,3.9893617021276597,9.574468085106384,3.1914893617021276,9.840425531914894,0.7978723404255319,2.127659574468085,3.9893617021276597,16.22340425531915,1.0638297872340425,1.8617021276595744,7.180851063829787,0.7978723404255319,8.24468085106383,3.723404255319149,2.393617021276596,7.446808510638298,1.3297872340425532,3.9893617021276597,41200.0939,5.593604850769043,-0.026063829787234045,35.63803191489361,0.0851063829787234,104.86702127659575,87.4837708414207,1
Q72H56_Thermus_thermophilus_HB27_cells,14.50381679389313,3.053435114503817,3.816793893129771,8.396946564885496,0.7633587786259542,5.343511450381679,5.343511450381679,3.816793893129771,6.106870229007634,11.450381679389313,0.7633587786259542,1.5267175572519085,5.343511450381679,2.2900763358778624,9.16030534351145,0.7633587786259542,3.816793893129771,9.923664122137405,0.7633587786259542,3.053435114503817,14589.822499999982,8.981364631652834,-0.17175572519083954,27.591603053435104,0.04580152671755725,102.82442748091603,80.0260061024506,1
Q72H61_Thermus_thermophilus_HB27_cells,7.6923076923076925,0.0,4.195804195804196,9.79020979020979,1.3986013986013985,7.6923076923076925,4.195804195804196,4.895104895104895,4.195804195804196,11.888111888111888,4.195804195804196,0.6993006993006993,2.797202797202797,1.3986013986013985,9.79020979020979,3.4965034965034967,6.993006993006993,13.286713286713287,0.0,1.3986013986013985,15916.414999999988,7.034814262390136,0.015384615384615405,29.984615384615378,0.027972027972027972,111.67832167832168,86.2895465969922,1
Q72H61_Thermus_thermophilus_HB27_lysate,7.6923076923076925,0.0,4.195804195804196,9.79020979020979,1.3986013986013985,7.6923076923076925,4.195804195804196,4.895104895104895,4.195804195804196,11.888111888111888,4.195804195804196,0.6993006993006993,2.797202797202797,1.3986013986013985,9.79020979020979,3.4965034965034967,6.993006993006993,13.286713286713287,0.0,1.3986013986013985,15916.414999999988,7.034814262390136,0.015384615384615405,29.984615384615378,0.027972027972027972,111.67832167832168,85.3388418677934,1
Q72H62_Thermus_thermophilus_HB27_cells,17.53731343283582,0.0,4.104477611940299,8.582089552238806,1.492537313432836,9.701492537313433,2.2388059701492535,1.492537313432836,0.373134328358209,17.16417910447761,0.373134328358209,0.373134328358209,5.597014925373134,1.492537313432836,9.701492537313433,4.104477611940299,2.985074626865672,10.82089552238806,0.746268656716418,1.1194029850746268,28053.968599999997,5.466683387756347,0.3029850746268651,40.30186567164178,0.033582089552238806,121.67910447761193,88.0689408349537,1
Q72H62_Thermus_thermophilus_HB27_lysate,17.53731343283582,0.0,4.104477611940299,8.582089552238806,1.492537313432836,9.701492537313433,2.2388059701492535,1.492537313432836,0.373134328358209,17.16417910447761,0.373134328358209,0.373134328358209,5.597014925373134,1.492537313432836,9.701492537313433,4.104477611940299,2.985074626865672,10.82089552238806,0.746268656716418,1.1194029850746268,28053.968599999997,5.466683387756347,0.3029850746268651,40.30186567164178,0.033582089552238806,121.67910447761193,80.7006778133882,1
